CLIENT NAME,LOBBYIST LAST NAME,LOBBYIST FIRST NAME,LOBBYIST ADDRESS,LOBBYIST CITY,LOBBYIST STATE,LOBBYIST ZIP
"Tri-Angle Fabrication & Body Co., Inc.",Gonzalez,Antonio,1344 W. 43rd St.,Chicago,IL,60609
"Triangle Property Holdings, LLC",Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Triangle Property Holdings, LLC",DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
Tribune Company,Borstein,Scott,"120 N. LaSalle, Ste. 2600",Chicago,IL,60602
Tribune Company,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Tribune Company,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
Tribune Company,Borstein,Scott,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Trinity United Church of Christ,Charity,Elvin,"20 N. Clark St., Ste. 1150",Chicago,IL,60602
Triple Net Lease,Schain,Jerome,"70 W Madison, Ste. 4500",Chicago,IL,60602
Triple Net Lease,McGuire,Katriina,"70 W. Madison, Ste. 4500",Chicago,IL,60602
Troon & Company and Oliver Family Holdings I,Bernardini,Charles,70 West Madison  Ste. 3500,Chicago,IL,60602
"Troost Cemeteries, Inc",Bennett,Paul,203 North LaSalle St.,Chicago,IL,60601
Tropical Optical,Acevedo,Edward,2520 S. Oakley,Chicago,IL,60608
Tropical Optical Company,Tragesser,Kate,30 N. LaSalle,Chicago,IL,60606
Tropical Optical Company,Acevedo,Alexander,2520 S. Oakley,chicago,IL,60608
Tropical Optical Company,Downs,Maura,30 N. LaSalle St.,Chicago,IL,60602
Tropical Optical Company,Acevedo,Edward,2520 S. Oakley,Chicago,IL,60608
"Troutman and Dams, LLC",Laube,Michael,200 S. Wacker Dr.  Ste. 3100,Chicago,IL,60606
"Troutman and Dams, LLC",Troutman,James,118 S Clinton St,Chicago,IL,60661
"Troutman and Dams, LLC",Dams,Eric,118 S. Clinton,Chicago,IL,60661
Troy Leight,Acosta,Rolando,2949 W Gregory St,Chicago,IL,60625
Turnstone  Development,Georges,Mara,20 S. Clark St.,Chicago,IL,60603
Turnstone  Development,Toth,Richard,20 S. Clark St.,Chicago,IL,60603
Turnstone Development Corporation,Pusateri,Lawrence,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
Turnstone Development Corporation,Toth,Richard,20 S. Clark St.,Chicago,IL,60603
Turnstone Development Corporation,Tinucci,Margaret ,140 South Dearborn Street,Chicago,IL,60603
Turnstone Development Corporation,Georges,Mara,20 S. Clark St.,Chicago,IL,60603
Turnstone Development Corporation,Pusateri,Lawrence,140 South Dearborn Street,Chicago,IL,60603
Turnstone Development Corporation,Schwartz,Deborah,39 S LaSalle St,Chicago,IL,60603
Turnstone Development Corporation,Tinucci,Margaret ,"39 S. LaSalle St., Ste. 808",Chicago,IL,60603
Turnstone Development Corporation,Schwartz,Deborah,140 South Dearborn Street,Chicago,IL,60603
Twenty-Three Corp.,Duncan,Kathleen,20 S. Clark St,Chicago,IL,60603
Uber,Rosenfeld,Paul,213 W Institute Place,Chicago,IL,60610
Uber,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
Uber,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Uber,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Uber Technologies,Alexander,Jenelle,180 N LaSalle ,Chicago,IL,60601
"Uber Technologies, Inc",Kellman,Robert,111 North Canal Street,Chicago,IL,60606
UCAN,Smith,William,111 W Washington ,Chicago,IL,60602
"UGP-200 West Randolph, LLC",DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"UGP-200 West Randolph, LLC",DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
ULICH Children's Advantage Network,Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
ULICH Children's Advantage Network,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
ULICH Children's Advantage Network,Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
ULICH Children's Advantage Network,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
ULICH Children's Advantage Network,Stubblefield,Carol,120 N LaSalle St.,Chicago,IL,60602
"Ungaretti & Harris,LLP",Fricke,Raymond,70 West Madison  Ste. 3500,Chicago,IL,60602
"Ungaretti & Harris,LLP",Ficaro,Michael,"70 W. Madison, Ste. 3500",Chicago,IL,60602
"Unilever Illinois Manufacturing, LLC",Jahnke-Dale,Katherine,203 N. LaSalle Street,Chicago,IL,60601
"Union Group of Illinois, LLC",Gattuso,Joseph ,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
Union Pacific Railroad,Guerrero,Adrian,101 N. Wacker Dr.,Chicago,IL,60606
Union Pacific Railroad,Katz,Marilyn,350 W. Hubbard St. #200,Chicago,IL,6065460610
"Unison Consulting, Inc.",Chico,Gery,333 W. Wacker Dr.,Chicago,IL,60606
"Unison Consulting, Inc.",Markin,Robert ,333 W. Wacker Dr. Ste 1420,Chicago,IL,60606
Unisys Corp.,Kemker,Kate,3520 N Lake Shore Drive,Chicago,IL,60657
Unisys Corp.,Dobbins,Anthony,"1 East Wacker Dr., Ste. 2350`",Chicago,IL,60601
Unisys Corp.,Robles,Frank,"1 East Wacker Dr., Ste. 2350",Chicago,IL,60601
Unisys Corp.,Darnell,James,"1 E Wacker Dr., Ste. 2350",Chicago,IL,60601
Unisys Corp.,Orr,Christopher,1145 Timber Pass,Mundelein,IL,60060
Unisys Corp.,Gibson,Thomas,5355 Half Round Road,Oswego,IL,60543
Unisys Corp.,Dobbins,Anthony,1018 Hannah Ave,Forest Park,IL,60130
Unisys Corp.,Vogel,Scott,"3199 Pilot Knob Rd., MS# F2M02",Eagan,MN,55121
Unisys Corp.,Brady,Patrick,"1 East Wacker Dr., Ste. 2350",Chicago,IL,60601
Unisys Corporation,Hughes,Tracy,3031 Farner Court,Riverwoods,IL,60015
Unisys Corporation,Dobbins,Anthony,1018 Hannah Ave,Forest Park,IL,60130
Unisys Corporation,Vogel,Scott,"3199 Pilot Knob Rd., MS# F2M02",Eagan,MN,55121
Unisys Corporation,Dart,Timothy,33 N. Dearborn St.,Chicago,IL,60602
Unisys Corporation,Robles,Frankie,2310 W. Roscoe,Chicago,IL,60618
Unisys Corporation,Gibson,Thomas,5355 Half Round Road,Oswego,IL,60543
United Airlines,Gebo,Kate,77 W. Wacker Dr.,Chicago,IL,60601
United Airlines,Houlihan Smith,Margaret,77 West Wacker Dr.,Chicago,IL,60601
United Airlines,Houlihan Smith,Margaret,233 S Wacker Dr,Chicago,IL,60606
United Airlines,Lynch,Daniel,233 S Wacker Dr,Chicago,IL,60601
United Airlines,Lynch,Daniel,77 W. Wacker Dr.,Chicago,IL,60601
United Airlines,Lopp,Nathan ,77 W. Wacker Dr,Chicago,IL,60601
United Airlines,Scott,Andrew,"10 S. Wacker Dr., Ste. 2300",Chicago,IL,60606
United Airlines,O'Connor,Meredith,200 E. Randolph - 47th Flr.,Chicago,IL,60601
United Airlines,Houlihan,Margaret,77 West Wacker Dr.,Chicago,Il,60601
United Airlines,Patel,Rajeev,77 W. Wacker Dr.,Chicago,IL,60601
United Airlines,Widerborg,Sandra,77 W. Wacker Drive,Chicago,IL,60601
United Airlines,Scott,Andrew,"10 S. Waker Dr., Ste. 2300",Chicago,IL,60606
"United Air Lines, Inc.",Lynch,Daniel,233 S Wacker Dr,Chicago,IL,60601
"United Air Lines, Inc.",Scott,Andrew,"10 S. Waker Dr., Ste. 2300",Chicago,IL,60606
"United Air Lines, Inc.",Houlihan Smith,Margaret,233 S Wacker Dr,Chicago,IL,60606
United Center Joint Venture,Pugh,Donna,"321 N. Clark St., Ste. 2800",Chicago,IL,60610
United Center Joint Venture,Pugh,Donna,"321 N. Clark St., Ste. 2800",Chicago,IL,60654
United Center Joint Venture,Gomez-Mesquita,Matthew,321 N Clark St.,Chicago,IL,60654
United Center Joint Venture,Pugh,Donna,321 N. Clark St.,Chicago,IL,60654
United Center Joint Venture,DiLorenzo,Michael,"321 N. Clark St., Ste. 2800",Chicago,IL,60654
United Center Joint Venture,DiLorenzo,Michael,321 N. Clark St.,Chicago,IL,60654
United Food and Commercial Workers Local 881,Brown,Clint,2130 Bennett Place,Aurora,IL,60502
United Healthcare Services,Griffin,William,"222 Merchandise Mart Plaza, Ste. 275",Chicago,Il,60654
United Neighborhood Organization,Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
United Neighborhood Organization,Cervantes,Pedro,"30 W. Monroe, Ste. 630",Chicago,IL,60603
United Neighborhood Organization,Michas,Sylvia,"333 W Wacker Dr., Ste. 1800",Chicago,IL,60606
United Neighborhood Organization,Dunn,Christopher,"1 East Wacker Drive, Suite 500",Chicago,IL,60601
United Neighborhood Organization,Nunes,Marcus,333 W. Wacker Dr. #1800,Chicago,IL,60606
United Neighborhood Organization,Reidy,Kerry   ,"30 W. Monroe, Ste. 630",Chicago,IL,60603
United Parcel Service,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
United Parcel Service,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
United Parcel Service,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
"United Parcel Service, Inc.",Kurtzman,Richard,155 North Wacker Drive,Chicago,IL,60606
"United Parcel Service, Inc.",Christofanelli,Joseph,155 North Wacker Drive,Chicago,IL,60606
"United Parcel Service, Inc.",Hobson,Leslie,155 North Wacker Drive,Chicago,IL,60606
United Taxidrivers Community Council,Khozindar,Fayez,1435 Hunters Ridge West,Hoffman Estates,IL,60192
United Taxidrivers Community Council (UTCC),Khozindar,Fayez,1435 Hunters Ridge West,Hoffman Estates,IL,60192
United Taxidrivers Community Council (UTCC),Khozindar,Fayez,1013 Meadow Ln,Streamwood,IL,60107
United Technologies Corporation,KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
United Technologies Corporation,KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
United Technologies Corporation,Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
United Technologies Corporation,NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
Unite Here,Tamarin,Henry,"55 W. Van buren, 4th Flr.",Chicago,IL,60605
Unite Here,Kent,Karen,3923 W. Ainslie,Chicago,IL,60625
Unite Here Local 1,Snyder,Kenneth,55 W. Van Buren,Chicago,IL,60605
Unite Here Local 1,Kent,Karen,3923 W. Ainslie,Chicago,IL,60625
Unite Here Local 1,Tamarin,Henry,"55 W. Van buren, 4th Flr.",Chicago,Il,60605
Unite Here Local 1,"Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Unite Here Local 1,Tinley,Claire,2615 N Kimball,Chicago,IL,60647
Unite Here Local 1,Tamarin,Henry,218 S Wabash,Chicago,IL,60604
Unite Here Local 1,Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
UNITEHERE! Local 1,Lyons,Sarah,1755 W Crystal St,Chicago,IL,60622
UNITEHERE! Local 1,Tamarin,Henry,850 W. Newport,Chicago,IL,60657
Universal Boot Inc,Dumoulin,Olivier,"747 Meloche Ave  Dorval, Quebec, Canada H9P2S4",Dorval,NY,11111
Universal Boot Inc,Dumoulin,Olivier,"681 Meloche Ave  Dorval, Quebec, Canada H9P2S4",Dorval,QE,11111
Universal Boot Inc.,Dumoulin,Olivier,"747 Meloche Ave  Dorval, Quebec, Canada H9P2S4",Dorval,NY,11111
University of Chicago,Duncan,Kathleen,20 S. Clark St,Chicago,IL,60603
University of Chicago,Cassel,Danielle,"222 N. LaSalle St., #2600",Chicago,IL,60601
University of Chicago,Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
University of Chicago,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
University of Chicago,Duncan,Kathleen,180 N Stetson,Chicago,IL,60601
University of Chicago,Owen,Jeffrey,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
University of Chicago,George,John,130 E Randolph St,Chicago,IL,60601
University of Chicago,Novak,Theodore,203 N. LaSalle Street,Chicago,IL,60601
University of Chicago,Shadle,Paul,203 N. LaSalle Street,Chicago,IL,60601
University of Chicago,George,John,180 N Stetson,Chicago,IL,60601
University of Chicago,Owen,Jeffrey,203 N. LaSalle Street,Chicago,IL,60601
University of Chicago,Duncan,Kathleen,130 E Randolph St,Chicago,IL,60601
University of Chicago,Shadle,Paul,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
University of Chicago,Novak,Theodore,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
University of Chicago,George,Mary,"203 N LaSalle St., Ste. 2300",Chicago,IL,60601
University of Chicago Hospitals,Christofanelli,Joseph,155 North Wacker Drive,Chicago,IL,60606
University of Chicago Hospitals,Kurtzman,Richard,155 North Wacker Drive,Chicago,IL,60606
University of Chicago Medical Center,Duncan,Kathleen,180 N Stetson,Chicago,IL,60601
Uptown United,Dickinson,Geoffrey,"221 N LaSalle St., Ste. 820",Chicago,IL,60601
Urban Form LLC,Dodson,Jesse,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Urban Form LLC,Graines,Gregg,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
"Urban Juncture, Inc",Charity,Elvin,"20 N. Clark St., Ste. 1150",Chicago,IL,60602
"Urban Juncture, Inc.",Charity,Elvin,"20 N. Clark St., Ste. 1150",Chicago,IL,60602
Urban Partnership Bank,Borstein,Scott,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
Urban Partnership Bank,Borstein,Scott,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
Urban Partnership Bank,Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Urban Retail Properties, LLC",Chico,Gery,333 W. Wacker Dr.,Chicago,IL,60606
"Urbs Alternative, LLC",Banks,William,"70 W. Madison, Ste. 4500",Chicago,IL,60602
"Urbs Alternative, LLC",Schain,Jerome,"70 W. Madison, Ste. 5300",Chicago,IL,60602
URS,Youngman,Daniel,"100 S. Wacker Dr., Ste. 500",Chicago,IL,60606
URS,Teele   ,Terry,212 W. Washington St  #1904,Chicago,IL,60606
URS,Filan,William,321 N. Clark #2800,Chicago,IL,60610
URS,Teele,Terry,212 W. Washington St,Chicago,IL,60606
URS Corp.,Teele,Terry,212 W. Washington St,Chicago,IL,60606
"U.S. Bancorp Investments, Inc.",Moses,Sue,101 E. 5th St.,Saint Paul,MN,55101
"U.S. Bancorp Investments, Inc.",Stoll,Stacy,700 Deerfield Rd.,Deerfield,IL,60015
"US Bancorp Investments, Inc",Chatalas,Paul,209 S LaSalle St,Chicago,IL,60604
"US Bancorp Investments, Inc",Wallace,Steven,214 N. Tryon St.,Charlotte,NC,28202
"US Bancorp Investments, Inc",Mahajan,Amit,461 Fifth Ave,New York,NY,10017
"US Bancorp Investments, Inc",Long,Christopher ,461 5th Avenue,New York,NY,10017
"US Bancorp Investments, Inc",Kolman,Richard,461 5th Avenue,New York,NY,10017
"US Bancorp Investments, Inc",McGough,Brian,209 S. LaSalle St.,Chicago,IL,60604
"US Bancorp Investments, Inc",Halvorsen,Stephen,209 S. LaSalle St.,Chicago,IL,60604
"US Bancorp Investments, Inc",Wallace,Steven (Alex),214 N. Tryon St.,Charlotte,NC,28202
"US Bancorp Investments, Inc",Cochran,Christopher,209 S. LaSalle St.,Chicago,IL,60604
"US Bancorp Investments, Inc",Verch,Scott,461 5th Avenue,New York,NY,10017
U.S. Bank Municipal Securities Group,Stoll,Stacy,700 Deerfield Rd.,Deerfield,IL,60015
U.S. Bank Municipal Securities Group,Moses,Sue,101 E. 5th St.,Saint Paul,MN,55101
US Bank Municipal Securities Group,Mahajan,Amit,461 Fifth Ave,New York,NY,10017
US Bank Municipal Securities Group,Halvorsen,Stephen,209 S. LaSalle St.,Chicago,IL,60604
US Bank Municipal Securities Group,Wallace,Steven,214 N. Tryon St.,Charlotte,NC,28202
US Bank Municipal Securities Group,Verch,Scott,461 5th Avenue,New York,NY,10017
US Bank Municipal Securities Group,Kolman,Richard,461 5th Avenue,New York,NY,10017
US Bank Municipal Securities Group,Cochran,Christopher,209 S. LaSalle St.,Chicago,IL,60604
US Bank Municipal Securities Group,Long,Christopher ,461 5th Avenue,New York,NY,10017
US Bank Municipal Securities Group,McGough,Brian,209 S. LaSalle St.,Chicago,IL,60604
US Bank Municipal Securities Group,Wallace,Steven (Alex),214 N. Tryon St.,Charlotte,NC,28202
US Bank Municipal Securities Group,Chatalas,Paul,209 S LaSalle St,Chicago,IL,60604
U.S. Bank National Association,Stoll,Stacy,700 Deerfield Rd.,Deerfield,IL,60015
U.S. Bank National Association,McKeon,Timothy,461 Fifth Avenue,New York,NY,10017
U.S. Bank National Association,Calloway,Ryan,901 Fontaine Ct,Waxhaw,NC,28173
U.S. Bank National Association,Halvorsen,Stephen,209 S. LaSalle St.,Chicago,IL,60604
U.S. Cellular,Corrigan,John,"20 S. Clark, Ste. 2900",Chicago,IL,60603
U.S. Cost Inc.,Aguirre,Charles,7800 N Stemmons Freeway,Dallas,TX,75247
U.S. Cost Incorporated,Aguirre,Charles,7800 N. Stemmons Freeway Suite 650,Dallas,TX,75247
"U. S. Equities Realty, LLC",Gattuso,Joseph,"111 E. Wacker Drive, Suite 2800",Chicago,IL,60601
USI Insurance Services Corp,Colwell,Christopher,574 Belle Meade Farm Dr,Loveland,OH,45140
U.S. Motors,Leach,Chris,180 N Stetson,Chicago,IL,60601
U.S. Motors,Leach,Chris,130 East Randolph Street,Chicago,IL,60601
UTA II LLC,Mickelson,Jerry,207 W Goethe,Chicago,IL,60610
"UTA II, LLC",Mickelson,Jerry,207 W Goethe,Chicago,IL,60610
"Utility Service Partners, Inc",NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"Utility Service Partners, Inc",KASPER,MICHAEL,222 NORTH LASALLE STREET SUITE 300,CHICAGO,IL,60601
"Utility Service Partners, Inc.",Dring,David,"222 N. LaSalle St., #300",Chicago,IL,60601
"Utility Service Partners, Inc.",KASPER,MICHAEL,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
"Utility Service Partners, Inc.",NOTTAGE,COURTNEY,222 NORTH LASALLE STREETSUITE 300,CHICAGO,IL,60601
VALENTIN DARABAN C/O KEEPER DEVELOPMENT INC.,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
Value Pawn Inc,Moore,Thomas,111 W Washington,Chicago,IL,60602
Vanguard Health Systems,Rosenfeld,Paul,320 W Ohio St,Chicago,IL,60654
"Van Pelt, Richard",Grady,Graham,111 East Wacker Drive,Chicago,IL,60601
"Van Wagner Chicago, LLC",Houlihan,Michael ,"670 N. Clark St., 4th Flr",Chicago,IL,60654
"Van Wagner Chicago, LLC","Kelly, Jr.",John,"670 N. Clark St., 4th Flr",Chicago,IL,60654
Van Wagner Outdoor,Minaghan dba MKM Services,Mary,308 Circle Avenue,Forest Park,IL,60130
Van Wagner Outdoor,Minaghan,Mary,dba MKM Services 308 Circle Avenue,Forest Park,IL,60130
"Vapiano International, LLC",Bauer ,Steven,70 West Madison  Ste. 3500,Chicago,IL,60602
Vector Media,Alvarez,Michael,351 W Hubbard,Chicago,IL,60654
VERA BROWN,Banks,James ,"221 N. LaSalle At., #3800",Chicago,IL,60601
Verizon,Dunn,John,"77 W. Wacker, Ste. 4100",Chicago,IL,60601
Verizon Corporation and Affiliated Companies,Glass,Jeffrey,350 W. 22nd Street,Lombard,IL,60148
Verizon Corporation and Affiliated Companies,Glass,Jeffrey,1 Oakbrook Terrace,Oakbrook Terrace,IL,60181
Verizon Wireless,Dunn,John,"77 W. Wacker, Ste. 4100",Chicago,IL,60601
Verizon Wireless,Kurson,Amy,600 West Van Buren,Chicago,IL,60607
Verizon Wireless,Ginsberg,Steven,"300 S. Wacker Dr., Ste. 2450",Chicago,Il,60606
Verizon Wireless,Ginsberg,Steven,"300 S. Wacker Dr., Ste. 2750",Chicago,IL,60606
Verrus Mobile Technologies,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
Vertiport Developers,Acevedo,Edward,2520 S. Oakley,Chicago,IL,60608
Vertiport Developers,Acevedo,Alexander,2520 S. Oakley,chicago,IL,60608
"Vestian Group, Inc",Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Vestian Group, Inc",Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
VHNA,Johnson,Allen,53 W Jackson Blvd,Chicago,IL,60604
VHNA Acquisition LP,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
VHNA Acquisitions LP,Ramsey,Emily,53 W Jackson Blvd,Chicago,IL,60604
VHNA Acquisitions LP,Johnson,Allen,53 W Jackson Blvd,Chicago,IL,60604
VHNA Acquisitions LP,Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
VHNA Acquistion LP,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
VHNA Acquistion LP,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
VHNA Acquistion LP,Reifman,David,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
VIA TRANSPORTATION INC,Doerrer,John,1705 N. Rutherford,Chicago,IL,60707
Victor Cuebas c/o Nelson Rodriguez,Banks,James ,"221 N. LaSalle St., #3800",Chicago,IL,60601
Victor Sign Corp,Thompson,Patrick,"330 N. Wabash Ave., 22nd Flr",Chicago,IL,60611
Victor Sign Corp,Schuster,Stephen,330 N. Wabash Ave.,Chicago,IL,60611
Victor Sign Corp,Thompson,Patrick,330 N. Wabash Ave.,Chicago,IL,60611
Victor Sign Corp,Thompson,Patrick,"330 N. Wabash Ave., 21st Flr",Chicago,IL,60611
"Vidakovic, Rado",Kolpak,Paul,"6767 N. Milwaukee Ave., Ste. 202",Niles,IL,60714
Vienna Beef Ltd,DiGrino,Mariah,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Vienna Beef Ltd,DiGrino,Mariah,203 N. LaSalle Street,Chicago,IL,60601
Vienna Sausage Manufacturing Co.,Klawiter,Richard,203 N. LaSalle Street,Chicago,IL,60601
Vienna Sausage Manufacturing Co.,Klawiter,Richard,203 N. LaSalle St. Suite 1900,Chicago,IL,60601
Vienna Sausage Manufacturing Co.,Laube,Michael,200 S. Wacker Dr.  Ste. 3100,Chicago,IL,60606
View Chicago LLC,Alvarez,Michael,351 W Hubbard,Chicago,IL,60654
"View Chicago, LLC",Thompson,Patrick,"330 N. Wabash Ave., 22nd Flr",Chicago,IL,60611
"View Chicago, LLC",Grady,Graham,111 East Wacker Dr.,Chicago,IL,60601
"View Chicago, LLC",Alvarez,Michael,351 W Hubbard,Chicago,IL,60654
Villa Capital Managers LLC,Moore,Thomas,111 W Washington,Chicago,IL,60602
Village of Bensenville,Brown,Michael,212 W. Washington,Chicago,IL,60602
Village of Bensenville,Teele,Terry,212 W. Washington St,Chicago,IL,60606
Village of Bensenville,Teele   ,Terry,212 W. Washington St  #1904,Chicago,IL,60606
"Viridian Enterprise, Inc.",Tristan,Homero,"30 W. Monroe St., Ste. 630",Chicago,IL,60603
Visual Cast,Moore,Thomas,111 W Washington,Chicago,IL,60602
Visual Pro 360,Smith,William,111 W Washington ,Chicago,IL,60602
Volunteers of America of Illinois,Friedland,Steven,"626 W. Jackson Blvd., Ste. 400",Chicago,IL,60661
"W2005 CMK Realty, LLC",Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
Walgreen Co.,Pepper,Donovan,104 Wilmot Rd,Deerfield,IL,60015
Walgreen Co.,Pepper,Donovan,104 Wilmont Rd,Deerfield,IL,60015
Walgreens,Murphy,Thomas,"111 W. Washington St., Ste. 1920",Chicago,IL,60602
Walgreens,Christofanelli,Joseph,155 North Wacker Drive,Chicago,IL,60606
"Wal-Mart Stores, Inc.",Bisio,B. John,"702 SW 8th St., Dept 05-8971",Bentonville,AR,72716
"Wal-Mart Stores, Inc.",George,Mary,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
"Wal-Mart Stores, Inc.",Kimmons,Gyata,"409 W. Huron St., Ste. 600",Chicago,IL,60654
"Wal-Mart Stores, Inc.",George,Mary,"203 N LaSalle St., Ste. 2300",Chicago,IL,60601
"Wal-Mart Stores, Inc.",Neal,Langdon,"120 N LaSalle St., Ste. 2600",Chicago,IL,60602
"Wal-Mart Stores, Inc.",Stubblefield,Carol,"203 N. LaSalle, Ste. 2300",Chicago,Il,60601
"Wal-Mart Stores, Inc.",Lacy,Leah ,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
"Wal-Mart Stores, Inc.",Dart,Timothy,33 N. Dearborn St.,Chicago,IL,60602
"Wal-Mart Stores, Inc.",Neal,Langdon,"203 N. LaSalle, Ste. 2300",Chicago,IL,60601
